Loan Term,Loan Amount,Loan Provider,Loan Product,Average APR,Source,Date Extracted
48, 15000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:22:22
48, 15000, Lending Works, Personal Loan, 8.8, Moneyfacts, 2020-07-02 07:22:22
48, 15000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:22:22
48, 15000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:22:22
48, 15000, TFS Loans, Guarantor Loan, 29.9, Moneyfacts, 2020-07-02 07:22:22
48, 15000, UK Credit Limited, Homeowner Guarantor Loan, 29.9, Moneyfacts, 2020-07-02 07:22:22
48, 16000, AA, Member Loan, 3.0, Moneyfacts, 2020-07-02 07:22:24
48, 16000, AA, Non-Member Loan, 3.1, Moneyfacts, 2020-07-02 07:22:24
48, 16000, NatWest, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Royal Bank of Scotland, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:24
48, 16000, cahoot, Online Personal Loan, 2.8, Moneyfacts, 2020-07-02 07:22:24
48, 16000, MBNA Limited, Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Santander, 123 and Select Customers Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Tesco Bank, Online Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Tesco Bank, Telephone Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Post Office Money®, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Clydesdale Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Yorkshire Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:24
48, 16000, first direct, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:24
48, 16000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Ulster Bank, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Bank of Ireland UK, Online Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Halifax, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Halifax, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:24
48, 16000, M\u0026S Bank, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:24
48, 16000, M\u0026S Bank, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Santander, Existing Customer Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Santander, Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Lloyds Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:24
48, 16000, TSB, Existing Current Account Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:24
48, 16000, TSB, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:24
48, 16000, John Lewis Financial Services, Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:22:24
48, 16000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Barclays Bank, Existing Premier Account Customer Barclayloan, 5.9, Moneyfacts, 2020-07-02 07:22:24
48, 16000, HSBC, Existing Customer Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:22:24
48, 16000, HSBC, Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Barclays Bank, Existing Current Account Customer Barclayloan, 6.8, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:22:24
48, 16000, Lending Works, Personal Loan, 8.8, Moneyfacts, 2020-07-02 07:22:24
48, 16000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:22:24
48, 16000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:22:24
48, 17000, AA, Member Loan, 3.0, Moneyfacts, 2020-07-02 07:22:25
48, 17000, AA, Non-Member Loan, 3.1, Moneyfacts, 2020-07-02 07:22:25
48, 17000, NatWest, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:22:25
48, 17000, Royal Bank of Scotland, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:22:25
48, 17000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:25
48, 17000, cahoot, Online Personal Loan, 2.8, Moneyfacts, 2020-07-02 07:22:25
48, 17000, MBNA Limited, Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:25
48, 17000, Santander, 123 and Select Customers Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:25
48, 17000, Tesco Bank, Online Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:25
48, 17000, Tesco Bank, Telephone Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:25
48, 17000, Post Office Money®, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:22:25
48, 17000, Clydesdale Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:25
48, 17000, Yorkshire Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:26
48, 17000, first direct, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:26
48, 17000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Ulster Bank, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Bank of Ireland UK, Online Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Halifax, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Halifax, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:26
48, 17000, M\u0026S Bank, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:26
48, 17000, M\u0026S Bank, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Santander, Existing Customer Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Santander, Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Lloyds Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:26
48, 17000, TSB, Existing Current Account Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:26
48, 17000, TSB, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:26
48, 17000, John Lewis Financial Services, Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:22:26
48, 17000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Barclays Bank, Existing Premier Account Customer Barclayloan, 5.9, Moneyfacts, 2020-07-02 07:22:26
48, 17000, HSBC, Existing Customer Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:22:26
48, 17000, HSBC, Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Barclays Bank, Existing Current Account Customer Barclayloan, 6.8, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Lending Works, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:22:26
48, 17000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:22:26
48, 17000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:22:26
48, 17000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:22:26
48, 18000, AA, Member Loan, 3.0, Moneyfacts, 2020-07-02 07:22:27
48, 18000, AA, Non-Member Loan, 3.1, Moneyfacts, 2020-07-02 07:22:27
48, 18000, NatWest, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Royal Bank of Scotland, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:27
48, 18000, cahoot, Online Personal Loan, 2.8, Moneyfacts, 2020-07-02 07:22:27
48, 18000, MBNA Limited, Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Santander, 123 and Select Customers Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Tesco Bank, Online Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Tesco Bank, Telephone Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Post Office Money®, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Clydesdale Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Yorkshire Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:27
48, 18000, first direct, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:27
48, 18000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Ulster Bank, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Bank of Ireland UK, Online Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Halifax, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Halifax, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:27
48, 18000, M\u0026S Bank, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:27
48, 18000, M\u0026S Bank, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Santander, Existing Customer Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Santander, Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Lloyds Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:27
48, 18000, TSB, Existing Current Account Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:27
48, 18000, TSB, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:27
48, 18000, John Lewis Financial Services, Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:22:27
48, 18000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Barclays Bank, Existing Premier Account Customer Barclayloan, 5.9, Moneyfacts, 2020-07-02 07:22:27
48, 18000, HSBC, Existing Customer Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:22:27
48, 18000, HSBC, Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Barclays Bank, Existing Current Account Customer Barclayloan, 6.8, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Lending Works, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:22:27
48, 18000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:22:27
48, 18000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:22:27
48, 18000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:22:27
48, 19000, AA, Member Loan, 3.0, Moneyfacts, 2020-07-02 07:22:29
48, 19000, AA, Non-Member Loan, 3.1, Moneyfacts, 2020-07-02 07:22:29
48, 19000, NatWest, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Royal Bank of Scotland, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:29
48, 19000, cahoot, Online Personal Loan, 2.8, Moneyfacts, 2020-07-02 07:22:29
48, 19000, MBNA Limited, Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Santander, 123 and Select Customers Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Tesco Bank, Online Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Tesco Bank, Telephone Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Post Office Money®, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Clydesdale Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Yorkshire Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:29
48, 19000, first direct, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:29
48, 19000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Ulster Bank, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Bank of Ireland UK, Online Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Halifax, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Halifax, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:29
48, 19000, M\u0026S Bank, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:29
48, 19000, M\u0026S Bank, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Santander, Existing Customer Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Santander, Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Lloyds Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:29
48, 19000, TSB, Existing Current Account Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:29
48, 19000, TSB, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:29
48, 19000, John Lewis Financial Services, Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:22:29
48, 19000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Barclays Bank, Existing Premier Account Customer Barclayloan, 5.9, Moneyfacts, 2020-07-02 07:22:29
48, 19000, HSBC, Existing Customer Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:22:29
48, 19000, HSBC, Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Barclays Bank, Existing Current Account Customer Barclayloan, 6.8, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Lending Works, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:22:29
48, 19000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:22:29
48, 19000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:22:29
48, 19000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:22:29
48, 20000, AA, Member Loan, 3.0, Moneyfacts, 2020-07-02 07:22:31
48, 20000, AA, Non-Member Loan, 3.1, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:31
48, 20000, NatWest, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Royal Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:31
48, 20000, cahoot, Online Personal Loan, 2.8, Moneyfacts, 2020-07-02 07:22:31
48, 20000, MBNA Limited, Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Santander, 123 and Select Customers Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Tesco Bank, Online Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Tesco Bank, Telephone Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Post Office Money®, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Clydesdale Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Yorkshire Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:31
48, 20000, first direct, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:31
48, 20000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Bank of Ireland UK, Online Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Halifax, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Halifax, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:31
48, 20000, M\u0026S Bank, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:31
48, 20000, M\u0026S Bank, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Santander, Existing Customer Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Santander, Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Lloyds Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:31
48, 20000, TSB, Existing Current Account Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:31
48, 20000, TSB, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Ulster Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:31
48, 20000, John Lewis Financial Services, Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:22:31
48, 20000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Barclays Bank, Existing Premier Account Customer Barclayloan, 5.9, Moneyfacts, 2020-07-02 07:22:31
48, 20000, HSBC, Existing Customer Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:22:31
48, 20000, HSBC, Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Barclays Bank, Existing Current Account Customer Barclayloan, 6.8, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Lending Works, Personal Loan, 8.6, Moneyfacts, 2020-07-02 07:22:31
48, 20000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:22:31
48, 20000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:22:31
48, 20000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:22:31
48, 21000, AA, Member Loan, 3.0, Moneyfacts, 2020-07-02 07:22:33
48, 21000, AA, Non-Member Loan, 3.1, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:33
48, 21000, NatWest, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Royal Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:33
48, 21000, MBNA Limited, Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Santander, 123 and Select Customers Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Tesco Bank, Online Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Tesco Bank, Telephone Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Post Office Money®, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Clydesdale Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Yorkshire Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:33
48, 21000, first direct, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:33
48, 21000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Bank of Ireland UK, Online Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Halifax, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Halifax, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Santander, Existing Customer Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Lloyds Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:33
48, 21000, TSB, Existing Current Account Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:33
48, 21000, TSB, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Ulster Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:33
48, 21000, John Lewis Financial Services, Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:22:33
48, 21000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Barclays Bank, Existing Premier Account Customer Barclayloan, 5.9, Moneyfacts, 2020-07-02 07:22:33
48, 21000, HSBC, Existing Customer Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:22:33
48, 21000, HSBC, Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Barclays Bank, Existing Current Account Customer Barclayloan, 6.8, Moneyfacts, 2020-07-02 07:22:33
48, 21000, M\u0026S Bank, Existing Customer Personal Loan, 6.8, Moneyfacts, 2020-07-02 07:22:33
48, 21000, M\u0026S Bank, Personal Loan, 6.9, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Lending Works, Personal Loan, 8.6, Moneyfacts, 2020-07-02 07:22:33
48, 21000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:22:33
48, 21000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:22:33
48, 21000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:22:33
48, 22000, AA, Member Loan, 3.0, Moneyfacts, 2020-07-02 07:22:35
48, 22000, AA, Non-Member Loan, 3.1, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:35
48, 22000, NatWest, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Royal Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:35
48, 22000, MBNA Limited, Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Santander, 123 and Select Customers Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Tesco Bank, Online Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Tesco Bank, Telephone Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Post Office Money®, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Clydesdale Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Yorkshire Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:22:35
48, 22000, first direct, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:35
48, 22000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Bank of Ireland UK, Online Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Halifax, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Halifax, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Santander, Existing Customer Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Lloyds Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:35
48, 22000, TSB, Existing Current Account Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:35
48, 22000, TSB, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Ulster Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:35
48, 22000, John Lewis Financial Services, Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:22:35
48, 22000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:22:35
